Identif Item Compra;Cod UResp Compra;UF UResp Compra;Esfera UResp Compra;;Desc Compl Item Compra;Modalidade Compra;Inciso Disp Legal;Justif Dispensa/Inexig;Forma Realização;CPF/CNPJ Fornecedor;Nome Fornecedor;Porte Empresa Fornec;Fabric Material Compra;Ano Resultado Compra;Dia Resultado Compra;Mês Final Vigen Ata SRP;Unidade Fornecimento;Qtde Comprada Item;Valor Unitário Homologado;Valor Total Homologado
2500050600501201700001;250005;DF;Federal; IDURSULFASE, COMPOSIÇÃO:BETA, CONCENTRAÇÃO:2 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO P/ INFUSÃO VENOSA;IDURSULFASE, COMPOSIÇÃO BETA, CONCENTRAÇÃO 2 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO P/ INFUSÃO VENOSA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0028408;GREEN CROSS;Não se Aplica;;2017;30 Out 2017;Jan 1900;FRASCO 3,00 ML;100 ;4.758,2047;475.820,4700
2500050600501201800001;250005;DF;Federal; INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL;INSULINA, ORIGEM LISPRO, DOSAGEM 100U/ML, APLICAÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;43940618000144;ELI LILLY DO BRASIL LTDA;Outros;;2018;21 Set 2018;Jan 1900;TUBETE 3,00 ML;12 ;27,6600;331,9200
2500050600502201700001;250005;DF;Federal; IDURSULFASE, COMPOSIÇÃO:BETA, CONCENTRAÇÃO:2 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO P/ INFUSÃO VENOSA;IDURSULFASE, COMPOSIÇÃO BETA, CONCENTRAÇÃO 2 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO P/ INFUSÃO VENOSA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0028408;GREEN CROSS;Não se Aplica;;2017;30 Out 2017;Jan 1900;FRASCO 3,00 ML;100 ;4.758,2047;475.820,4700
2500050600502201800001;250005;DF;Federal; MERCAPTAMINA, COMPOSIÇÃO:SAL BITARTARATO, CONCENTRAÇÃO:75 MG;MERCAPTAMINA, COMPOSIÇÃO SAL BITARTARATO, CONCENTRAÇÃO 75 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0018604;UNO HEALTHCARE INC;Não se Aplica;;2018;17 Set 2018;Jan 1900;CÁPSULA;2.000 ;109,1565;218.313,1500
2500050600503201700001;250005;DF;Federal; IDURSULFASE, COMPOSIÇÃO:BETA, CONCENTRAÇÃO:2 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO P/ INFUSÃO VENOSA;IDURSULFASE, COMPOSIÇÃO BETA, CONCENTRAÇÃO 2 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO P/ INFUSÃO VENOSA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0028408;GREEN CROSS;Não se Aplica;;2017;30 Out 2017;Jan 1900;FRASCO 3,00 ML;120 ;4.735,1705;568.220,4700
2500050600503201800001;250005;DF;Federal; INSULINA, TIPO:GLULISINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL;INSULINA, TIPO GLULISINA, CONCENTRAÇÃO 100 UI/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL REFIL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2018;21 Set 2018;Jan 1900;TUBETE 3,00 ML;48 ;19,4100;931,6800
2500050600504201700001;250005;DF;Federal; IDURSULFASE, COMPOSIÇÃO:BETA, CONCENTRAÇÃO:2 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO P/ INFUSÃO VENOSA;IDURSULFASE, COMPOSIÇÃO BETA, CONCENTRAÇÃO 2 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO P/ INFUSÃO VENOSA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0028408;GREEN CROSS;Não se Aplica;;2017;30 Out 2017;Jan 1900;FRASCO 3,00 ML;66 ;4.829,4010;318.740,4700
2500050600504201800001;250005;DF;Federal; NUSINERSENA, CONCENTRAÇÃO:2,4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NUSINERSENA, CONCENTRAÇÃO 2,4 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0029294;BIOGEN INTERNATIONAL GMBH;Não se Aplica;;2018;02 Out 2018;Jan 1900;FRASCO 5,00 ML;6 ;210.976,3066;1.265.857,8400
2500050600505201700001;250005;DF;Federal; IDURSULFASE, COMPOSIÇÃO:BETA, CONCENTRAÇÃO:2 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO P/ INFUSÃO VENOSA;IDURSULFASE, COMPOSIÇÃO BETA, CONCENTRAÇÃO 2 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO P/ INFUSÃO VENOSA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0028408;GREEN CROSS;Não se Aplica;;2017;30 Out 2017;Jan 1900;FRASCO 3,00 ML;88 ;4.777,0507;420.380,4700
2500050600505201800001;250005;DF;Federal; IVACAFTOR, COMPOSIÇÃO:ASSOCIADO AO LUMACAFTOR, CONCENTRAÇÃO:125 MG + 200 MG;IVACAFTOR, COMPOSIÇÃO ASSOCIADO AO LUMACAFTOR, CONCENTRAÇÃO 125 MG + 200 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0024019;MULTICARE PHARMACEUTICALS;Não se Aplica;;2018;27 Set 2018;Jan 1900;COMPRIMIDO;448 ;598,3309;268.052,2800
2500050600506201700001;250005;DF;Federal; CLONAZEPAM, DOSAGEM:0,5 MG;CLONAZEPAM, DOSAGEM 0,5 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;33009945000204;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;0,2400;36,0000
2500050600506201700002;250005;DF;Federal; CLONAZEPAM, DOSAGEM:2 MG;CLONAZEPAM, DOSAGEM 2 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;33009945000204;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;0,4300;64,5000
2500050600506201700003;250005;DF;Federal; CLONAZEPAM, DOSAGEM:2 MG;CLONAZEPAM, DOSAGEM 2 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;600 ;0,2800;168,0000
2500050600506201700004;250005;DF;Federal; SERTRALINA CLORIDRATO, DOSAGEM:50MG;SERTRALINA CLORIDRATO, DOSAGEM 50MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;300 ;0,9600;288,0000
2500050600506201700005;250005;DF;Federal; TRAMADOL CLORIDRATO, DOSAGEM:50 MG;TRAMADOL CLORIDRATO, DOSAGEM 50 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;CÁPSULA;600 ;1,2200;732,0000
2500050600506201700006;250005;DF;Federal; BISOPROLOL FUMARATO, CONCENTRAÇAO:5 MG;BISOPROLOL FUMARATO, CONCENTRAÇAO 5 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;1,5300;229,5000
2500050600506201700007;250005;DF;Federal; LAMOTRIGINA, DOSAGEM:100 MG;LAMOTRIGINA, DOSAGEM 100 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;300 ;1,9500;585,0000
2500050600506201700008;250005;DF;Federal; ESCITALOPRAM OXALATO, DOSAGEM:10 MG;ESCITALOPRAM OXALATO, DOSAGEM 10 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;1,5900;238,5000
2500050600506201700009;250005;DF;Federal; PREDNISONA, DOSAGEM:5 MG;PREDNISONA, DOSAGEM 5 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;160 ;0,3500;56,0000
2500050600506201700010;250005;DF;Federal; BACLOFENO, CONCENTRAÇÃO:10 MG;BACLOFENO, CONCENTRAÇÃO 10 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;1.200 ;0,5600;672,0000
2500050600506201700011;250005;DF;Federal; SILDENAFILA, COMPOSIÇÃO:SAL CITRATO, CONCENTRAÇÃO:50 MG;SILDENAFILA, COMPOSIÇÃO SAL CITRATO, CONCENTRAÇÃO 50 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;450 ;3,9900;1.795,5000
2500050600506201700012;250005;DF;Federal; VENLAFAXINA, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:150 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA;VENLAFAXINA, COMPOSIÇÃO SAL CLORIDRATO, CONCENTRAÇÃO 150 MG, APRESENTAÇÃO LIBERAÇÃO CONTROLADA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;CÁPSULA;150 ;2,1000;315,0000
2500050600506201700013;250005;DF;Federal; LOSARTANA POTÁSSICA, DOSAGEM:50 MG;LOSARTANA POTÁSSICA, DOSAGEM 50 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;300 ;0,4500;135,0000
2500050600506201700014;250005;DF;Federal; OMEPRAZOL, CONCENTRAÇÃO:20 MG;OMEPRAZOL, CONCENTRAÇÃO 20 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;CÁPSULA;308 ;0,5500;169,4000
2500050600506201700015;250005;DF;Federal; OXCARBAZEPINA, DOSAGEM:600 MG;OXCARBAZEPINA, DOSAGEM 600 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;19217859000185;PROMERJ COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena Empresa;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;450 ;1,8500;832,5000
2500050600506201700016;250005;DF;Federal; ÁCIDO ZOLEDRÔNICO, CONCENTRAÇÃO:50 MCG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL;ÁCIDO ZOLEDRÔNICO, CONCENTRAÇÃO 50 MCG/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;06234797000178;EXPRESSA DISTRIBUIDORA DE MEDICAMENTOS LTDA;Outros;;2017;09 Nov 2017;Jan 1900;FRASCO 100,00 ML;1 ;1.328,6500;1.328,6500
2500050600506201700017;250005;DF;Federal; ICATIBANTO ACETATO, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;ICATIBANTO ACETATO, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;06234797000178;EXPRESSA DISTRIBUIDORA DE MEDICAMENTOS LTDA;Outros;;2017;09 Nov 2017;Jan 1900;SERINGA 3,00 ML;28 ;5.077,6300;142.173,6400
2500050600506201700018;250005;DF;Federal; ARIPIPRAZOL, CONCENTRAÇÃO:10 MG;ARIPIPRAZOL, CONCENTRAÇÃO 10 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;300 ;8,4200;2.526,0000
2500050600506201700019;250005;DF;Federal; CARVEDILOL, DOSAGEM:25 MG;CARVEDILOL, DOSAGEM 25 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;300 ;0,9800;294,0000
2500050600506201700020;250005;DF;Federal; PAROXETINA CLORIDRATO, DOSAGEM:30 MG;PAROXETINA CLORIDRATO, DOSAGEM 30 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;3,0100;451,5000
2500050600506201700021;250005;DF;Federal; LOSARTANA POTÁSSICA, DOSAGEM:25 MG;LOSARTANA POTÁSSICA, DOSAGEM 25 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;300 ;0,6200;186,0000
2500050600506201700022;250005;DF;Federal; DIOSMINA, COMPOSIÇÃO:ASSOCIADA À HESPERIDINA, CONCENTRAÇÃO:450MG + 50MG;DIOSMINA, COMPOSIÇÃO ASSOCIADA À HESPERIDINA, CONCENTRAÇÃO 450MG + 50MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;300 ;0,3800;114,0000
2500050600506201700023;250005;DF;Federal; ANLODIPINO BESILATO, COMPOSIÇÃO:ASSOCIADO AO VALSARTANO, CONCENTRAÇAO:5 MG + 160 MG;ANLODIPINO BESILATO, COMPOSIÇÃO ASSOCIADO AO VALSARTANO, CONCENTRAÇAO 5 MG + 160 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;168 ;2,4600;413,2800
2500050600506201700024;250005;DF;Federal; TRAZODONA CLORIDRATO, CONCENTRAÇÃO:100 MG;TRAZODONA CLORIDRATO, CONCENTRAÇÃO 100 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;1,6200;243,0000
2500050600506201700025;250005;DF;Federal; TRAZODONA CLORIDRATO, DOSAGEM:50 MG;TRAZODONA CLORIDRATO, DOSAGEM 50 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;0,8100;121,5000
2500050600506201700026;250005;DF;Federal; TRAZODONA CLORIDRATO, CONCENTRAÇÃO:150 MG, FORMA FARMACÊUTICA:LIBERAÇÃO CONTROLADA;TRAZODONA CLORIDRATO, CONCENTRAÇÃO 150 MG, FORMA FARMACÊUTICA LIBERAÇÃO CONTROLADA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;60 ;2,4300;145,8000
2500050600506201700027;250005;DF;Federal; FORMOTEROL FUMARATO, COMPOSIÇÃO:ASSOCIADO COM BUDESONIDA, CONCENTRAÇÃO:12 MCG + 400MCG/DOSE, FORMA FARMACÊUTICA:CÁPSULA PÓ INALANTE, CARACTERÍSTICAS ADICIONAIS:COM FRASCO INALADOR;FORMOTEROL FUMARATO, COMPOSIÇÃO ASSOCIADO COM BUDESONIDA, CONCENTRAÇÃO 12 MCG + 400MCG/DOSE, FORMA FARMACÊUTICA CÁPSULA PÓ INALANTE, CARACTERÍSTICAS ADICIONAIS COM FRASCO INALADOR;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;CÁPSULA;300 ;0,9900;297,0000
2500050600506201700028;250005;DF;Federal; LEVOTIROXINA SÓDICA, DOSAGEM:88 MCG;LEVOTIROXINA SÓDICA, DOSAGEM 88 MCG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;0,3700;55,5000
2500050600506201700029;250005;DF;Federal; INDACATEROL MALEATO, CONCENTRAÇÃO:150 MCG, FORMA FARMACÊUTICA:CÁPSULA PÓ INALANTE, CARACTERÍSTICA ADICIONAL:COM INALADOR;INDACATEROL MALEATO, CONCENTRAÇÃO 150 MCG, FORMA FARMACÊUTICA CÁPSULA PÓ INALANTE, CARACTERÍSTICA ADICIONAL COM INALADOR;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;CÁPSULA;150 ;2,5900;388,5000
2500050600506201700030;250005;DF;Federal; NORTRIPTILINA CLORIDRATO, DOSAGEM:75 MG;NORTRIPTILINA CLORIDRATO, DOSAGEM 75 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;CÁPSULA;150 ;1,5800;237,0000
2500050600506201700031;250005;DF;Federal; OXIBUTININA CLORIDRATO, DOSAGEM:5 MG;OXIBUTININA CLORIDRATO, DOSAGEM 5 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;480 ;0,5200;249,6000
2500050600506201700032;250005;DF;Federal; LEVODOPA, COMPOSIÇÃO:ASSOCIADO A CARBIDOPA + ENTACAPONA, CONCENTRAÇÃO:100 MG + 25 MG + 200 MG;LEVODOPA, COMPOSIÇÃO ASSOCIADO A CARBIDOPA + ENTACAPONA, CONCENTRAÇÃO 100 MG + 25 MG + 200 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;600 ;4,4700;2.682,0000
2500050600506201700033;250005;DF;Federal; PROPATILNITRATO, DOSAGEM:10 MG;PROPATILNITRATO, DOSAGEM 10 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;800 ;0,3100;248,0000
2500050600506201700034;250005;DF;Federal; TRIMETAZIDINA DICLORIDRATO, CONCENTRAÇÃO:35 MG;TRIMETAZIDINA DICLORIDRATO, CONCENTRAÇÃO 35 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;1,3300;199,5000
2500050600506201700035;250005;DF;Federal; OMALIZUMABE, CONCENTRAÇÃO:150 MG, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL;OMALIZUMABE, CONCENTRAÇÃO 150 MG, FORMA FARMACÊUTICA PÓ LIÓFILO P/ INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;FRASCO-AMPOLA;38 ;1.588,4500;60.361,1000
2500050600506201700036;250005;DF;Federal; ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:10 MG;ROSUVASTATINA, COMPOSIÇÃO CÁLCICA, CONCENTRAÇÃO 10 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;0,9600;144,0000
2500050600506201700037;250005;DF;Federal; ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:20 MG;ROSUVASTATINA, COMPOSIÇÃO CÁLCICA, CONCENTRAÇÃO 20 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;26921908000202;HOSPFAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;1,5600;234,0000
2500050600506201700038;250005;DF;Federal; PARICALCITOL, CONCENTRAÇÃO:5 MCG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;PARICALCITOL, CONCENTRAÇÃO 5 MCG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;15800545000311;ABBVIE FARMACEUTICA LTDA.;Outros;;2017;09 Nov 2017;Jan 1900;AMPOLA 1,00 ML;60 ;35,5100;2.130,6000
2500050600506201700039;250005;DF;Federal; TERIFLUNOMIDA, CONCENTRAÇÃO:14 MG;TERIFLUNOMIDA, CONCENTRAÇÃO 14 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;68132950000103;GENZYME DO BRASIL LTDA.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;150 ;145,2200;21.783,0000
2500050600506201700040;250005;DF;Federal; ALENTUZUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;ALENTUZUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;68132950000103;GENZYME DO BRASIL LTDA.;Outros;;2017;09 Nov 2017;Jan 1900;FRASCO 1,20 ML;5 ;26.028,8400;130.144,2000
2500050600506201700041;250005;DF;Federal; DILTIAZEM CLORIDRATO, DOSAGEM:60 MG;DILTIAZEM CLORIDRATO, DOSAGEM 60 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;300 ;0,5900;177,0000
2500050600506201700042;250005;DF;Federal; DILTIAZEM CLORIDRATO, DOSAGEM:90 MG, INDICAÇÃO:AÇÃO PROLONGADA;DILTIAZEM CLORIDRATO, DOSAGEM 90 MG, INDICAÇÃO AÇÃO PROLONGADA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2017;09 Nov 2017;Jan 1900;CÁPSULA;160 ;1,1600;185,6000
2500050600506201700043;250005;DF;Federal; APIXABANA, CONCENTRAÇÃO:5 MG;APIXABANA, CONCENTRAÇÃO 5 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2017;09 Nov 2017;Jan 1900;COMPRIMIDO;300 ;2,7200;816,0000
